order_line_id,order_id,order_date,order_status,customer_id,fullname,state,product_id,product_name,category,price,quantity,campaign_id,channel,budget
12451-6EOZ70-2,12451-6EOZ70,2018-12-02,Shipped,12451,Patsy Sandercock,AZ,230,Magnemo,Electronics,81.0,1,,,
11411-0DXH66-1,11411-0DXH66,2020-10-06,Shipped,11411,Biddie Morteo,TX,110,Pullover,Clothing,38.95,2,10106,Infographics,2900
11411-0DXH66-2,11411-0DXH66,2020-10-06,Shipped,11411,Biddie Morteo,TX,230,Magnemo,Electronics,81.0,1,10106,Infographics,2900
12151-6WZE77-1,12151-6WZE77,2016-12-07,Shipped,12151,Quintin Dellenty,CA,210,Artego,Electronics,109.0,1,,,
11633-7OZW46-1,11633-7OZW46,2015-06-27,Completed,11633,Cassie Tireman,NY,150,Skirt,Clothing,20.71,1,10010,Aggregator,700
11633-7OZW46-2,11633-7OZW46,2015-06-27,Completed,11633,Cassie Tireman,NY,160,T-Shirt,Clothing,17.44,1,10010,Aggregator,700
10072-9HVE58-1,10072-9HVE58,2018-03-06,Shipped,10072,Efren Camps,GA,320,ChalkTalk,Home,73.26,1,,,
10072-9HVE58-2,10072-9HVE58,2018-03-06,Shipped,10072,Efren Camps,GA,230,Magnemo,Electronics,75.75,1,,,
10072-9HVE58-3,10072-9HVE58,2018-03-06,Shipped,10072,Efren Camps,GA,160,T-Shirt,Clothing,18.4,1,,,
10072-9HVE58-4,10072-9HVE58,2018-03-06,Shipped,10072,Efren Camps,GA,150,Skirt,Clothing,19.57,3,,,
10072-9HVE58-5,10072-9HVE58,2018-03-06,Shipped,10072,Efren Camps,GA,150,Skirt,Clothing,16.53,2,,,
11012-2NBB86-1,11012-2NBB86,2018-09-04,Shipped,11012,Anastasia Ghidetti,TX,160,T-Shirt,Clothing,16.32,1,,,
10814-2ICJ61-1,10814-2ICJ61,2016-12-14,Cancelled,10814,Hedy Shackle,TX,230,Magnemo,Electronics,69.75,1,,,
10814-2ICJ61-2,10814-2ICJ61,2016-12-14,Cancelled,10814,Hedy Shackle,TX,340,Peril,Home,11.22,1,,,
10814-2ICJ61-3,10814-2ICJ61,2016-12-14,Cancelled,10814,Hedy Shackle,TX,150,Skirt,Clothing,17.1,1,,,
10814-2ICJ61-4,10814-2ICJ61,2016-12-14,Cancelled,10814,Hedy Shackle,TX,160,T-Shirt,Clothing,13.92,4,,,
10991-8OBG85-1,10991-8OBG85,2020-01-28,Completed,10991,Montague Scotchbrook,TX,330,Optique,Home,102.96,1,,,
10991-8OBG85-2,10991-8OBG85,2020-01-28,Completed,10991,Montague Scotchbrook,TX,340,Peril,Home,9.46,1,,,
11679-7YXK03-1,11679-7YXK03,2016-05-25,Shipped,11679,Reginauld O'Shaughnessy,WI,340,Peril,Home,11.22,1,,,
11679-7YXK03-2,11679-7YXK03,2016-05-25,Shipped,11679,Reginauld O'Shaughnessy,WI,320,ChalkTalk,Home,58.74,1,,,
10775-4VTM69-1,10775-4VTM69,2017-05-16,Completed,10775,Luci Drage,FL,130,Slacks,Clothing,24.64,1,,,
11090-2PIK39-1,11090-2PIK39,2015-08-12,Shipped,11090,Farlie Deehan,MI,320,ChalkTalk,Home,70.62,1,,,
11261-9XUU69-1,11261-9XUU69,2018-08-03,Shipped,11261,Domenico Mungan,GA,160,T-Shirt,Clothing,17.28,1,,,
12786-1GDO74-1,12786-1GDO74,2015-06-24,Shipped,12786,Mehetabel Rooson,TX,120,Polo Shirt,Clothing,32.76,1,,,
12786-1GDO74-2,12786-1GDO74,2015-06-24,Shipped,12786,Mehetabel Rooson,TX,110,Pullover,Clothing,39.36,1,,,
11611-3MCO35-1,11611-3MCO35,2019-09-16,Shipped,11611,Israel Gemelli,NY,160,T-Shirt,Clothing,13.6,1,,,
10130-3ATS20-1,10130-3ATS20,2017-06-25,Completed,10130,Katya Lumby,IN,130,Slacks,Clothing,25.28,1,,,
10130-3ATS20-2,10130-3ATS20,2017-06-25,Completed,10130,Katya Lumby,IN,160,T-Shirt,Clothing,12.96,1,,,
10130-3ATS20-3,10130-3ATS20,2017-06-25,Completed,10130,Katya Lumby,IN,150,Skirt,Clothing,16.53,2,,,
12041-1WEC74-1,12041-1WEC74,2020-06-28,Shipped,12041,Virgie Sambals,WV,150,Skirt,Clothing,15.39,1,,,
12041-1WEC74-2,12041-1WEC74,2020-06-28,Shipped,12041,Virgie Sambals,WV,160,T-Shirt,Clothing,17.28,2,,,
12041-1WEC74-3,12041-1WEC74,2020-06-28,Shipped,12041,Virgie Sambals,WV,150,Skirt,Clothing,19.95,1,,,
12041-1WEC74-4,12041-1WEC74,2020-06-28,Shipped,12041,Virgie Sambals,WV,330,Optique,Home,83.16,1,,,
12041-1WEC74-5,12041-1WEC74,2020-06-28,Shipped,12041,Virgie Sambals,WV,330,Optique,Home,93.06,1,,,
12041-1WEC74-6,12041-1WEC74,2020-06-28,Shipped,12041,Virgie Sambals,WV,330,Optique,Home,99.0,1,,,
12980-9GTX22-1,12980-9GTX22,2017-12-10,Completed,12980,Nicola Jakubowski,KY,230,Magnemo,Electronics,83.25,1,,,
11488-8BWG47-1,11488-8BWG47,2020-12-14,Shipped,11488,Sadye Tamburi,TX,140,Shorts,Clothing,21.85,1,,,
10328-1GBG41-1,10328-1GBG41,2018-02-13,Shipped,10328,Sayers Cirlos,FL,160,T-Shirt,Clothing,16.0,1,,,
10328-1GBG41-2,10328-1GBG41,2018-02-13,Shipped,10328,Sayers Cirlos,FL,150,Skirt,Clothing,14.06,1,,,
11506-7JCE22-1,11506-7JCE22,2018-01-06,Completed,11506,Giselle Woollons,CA,140,Shorts,Clothing,23.69,4,,,
11506-7JCE22-2,11506-7JCE22,2018-01-06,Completed,11506,Giselle Woollons,CA,340,Peril,Home,11.44,2,,,
11506-7JCE22-3,11506-7JCE22,2018-01-06,Completed,11506,Giselle Woollons,CA,110,Pullover,Clothing,43.87,1,,,
10785-1BZD24-1,10785-1BZD24,2018-10-18,Shipped,10785,Myles Thaine,NY,160,T-Shirt,Clothing,17.44,1,,,
10250-1WTP79-1,10250-1WTP79,2017-05-28,Shipped,10250,Nickie MacSkeaghan,KS,160,T-Shirt,Clothing,18.4,1,,,
11759-3WNW52-1,11759-3WNW52,2015-07-17,Shipped,11759,Rosmunda Freund,TX,120,Polo Shirt,Clothing,37.08,1,,,
11857-8TVI64-1,11857-8TVI64,2016-11-11,Shipped,11857,Haily Pregel,TX,140,Shorts,Clothing,24.61,1,,,
11857-8TVI64-2,11857-8TVI64,2016-11-11,Shipped,11857,Haily Pregel,TX,230,Magnemo,Electronics,80.25,1,,,
11729-4SVW96-1,11729-4SVW96,2016-05-05,Shipped,11729,Julee Goodsal,MA,240,PortaCode,Electronics,22.75,1,,,
12047-8HIO33-1,12047-8HIO33,2018-06-20,Shipped,12047,Kyle Le Grys,VA,330,Optique,Home,92.07,1,,,
12047-8HIO33-2,12047-8HIO33,2018-06-20,Shipped,12047,Kyle Le Grys,VA,230,Magnemo,Electronics,80.25,1,,,
12047-8HIO33-3,12047-8HIO33,2018-06-20,Shipped,12047,Kyle Le Grys,VA,340,Peril,Home,11.22,1,,,
12448-1WOB87-1,12448-1WOB87,2020-04-13,Shipped,12448,Hyacinthe Lovejoy,GA,340,Peril,Home,12.1,1,,,
12330-5TDZ66-1,12330-5TDZ66,2020-03-14,Shipped,12330,Yolanthe Florence,OH,140,Shorts,Clothing,21.62,1,,,
10729-0LNH08-1,10729-0LNH08,2019-04-07,Completed,10729,Farrel Pardue,KY,440,Neptide,Outdoor,1201.5,1,,,
10729-0LNH08-2,10729-0LNH08,2019-04-07,Completed,10729,Farrel Pardue,KY,240,PortaCode,Electronics,26.5,1,,,
10729-0LNH08-3,10729-0LNH08,2019-04-07,Completed,10729,Farrel Pardue,KY,240,PortaCode,Electronics,23.0,1,,,
10198-6ZJJ86-1,10198-6ZJJ86,2017-09-10,Shipped,10198,Marissa Stebbin,MI,430,Integres,Outdoor,612.0,1,,,
10294-6TQN73-1,10294-6TQN73,2018-05-14,Shipped,10294,Cristobal Hakey,FL,240,PortaCode,Electronics,24.75,1,,,
10695-9HJE82-1,10695-9HJE82,2018-03-10,Completed,10695,Sharlene Nend,TN,140,Shorts,Clothing,25.99,1,,,
12986-3GUZ53-1,12986-3GUZ53,2017-12-04,Shipped,12986,Jess Dunklee,KY,240,PortaCode,Electronics,28.0,3,,,
10135-7ZYO28-1,10135-7ZYO28,2015-12-06,Shipped,10135,Patty Hallatt,AZ,310,Applica,Home,29.04,1,,,
10135-7ZYO28-2,10135-7ZYO28,2015-12-06,Shipped,10135,Patty Hallatt,AZ,140,Shorts,Clothing,22.08,2,,,
10503-1QFA56-1,10503-1QFA56,2016-01-02,Completed,10503,Preston Veronique,IN,240,PortaCode,Electronics,21.0,1,,,
12792-0LSK88-1,12792-0LSK88,2020-04-26,Completed,12792,Burt Dowderswell,TX,410,Biolid,Outdoor,216.2,1,,,
11951-1TGQ55-1,11951-1TGQ55,2019-10-24,Shipped,11951,Ezechiel Joddens,NC,140,Shorts,Clothing,20.24,4,,,
11951-1TGQ55-2,11951-1TGQ55,2019-10-24,Shipped,11951,Ezechiel Joddens,NC,160,T-Shirt,Clothing,16.0,1,,,
11951-1TGQ55-3,11951-1TGQ55,2019-10-24,Shipped,11951,Ezechiel Joddens,NC,340,Peril,Home,11.44,1,,,
12031-0KAK83-1,12031-0KAK83,2017-09-12,Completed,12031,Uriel Edmundson,MI,240,PortaCode,Electronics,27.5,2,,,
12509-9TYA01-1,12509-9TYA01,2016-11-15,Shipped,12509,Florian Timmens,LA,320,ChalkTalk,Home,71.94,1,,,
12509-9TYA01-2,12509-9TYA01,2016-11-15,Shipped,12509,Florian Timmens,LA,120,Polo Shirt,Clothing,30.6,1,,,
12509-9TYA01-3,12509-9TYA01,2016-11-15,Shipped,12509,Florian Timmens,LA,340,Peril,Home,9.9,1,,,
10116-9XMY65-1,10116-9XMY65,2019-01-07,Shipped,10116,Kayla Klaaasen,NJ,150,Skirt,Clothing,21.66,1,,,
10116-9XMY65-2,10116-9XMY65,2019-01-07,Shipped,10116,Kayla Klaaasen,NJ,120,Polo Shirt,Clothing,38.52,2,,,
12487-7PYK89-1,12487-7PYK89,2016-10-05,Shipped,12487,Libbey Sneyd,PA,160,T-Shirt,Clothing,14.88,1,,,
11750-7IAZ46-1,11750-7IAZ46,2020-06-02,Shipped,11750,Carolynn Pilipyak,TX,230,Magnemo,Electronics,85.5,1,,,
10215-5XIT48-1,10215-5XIT48,2017-01-21,Shipped,10215,Mersey Coopman,TX,130,Slacks,Clothing,28.48,2,,,
10215-5XIT48-2,10215-5XIT48,2017-01-21,Shipped,10215,Mersey Coopman,TX,320,ChalkTalk,Home,61.38,1,,,
10215-5XIT48-3,10215-5XIT48,2017-01-21,Shipped,10215,Mersey Coopman,TX,130,Slacks,Clothing,30.72,1,,,
10215-5XIT48-4,10215-5XIT48,2017-01-21,Shipped,10215,Mersey Coopman,TX,340,Peril,Home,10.34,3,,,
10215-5XIT48-5,10215-5XIT48,2017-01-21,Shipped,10215,Mersey Coopman,TX,230,Magnemo,Electronics,81.75,1,,,
10215-5XIT48-6,10215-5XIT48,2017-01-21,Shipped,10215,Mersey Coopman,TX,320,ChalkTalk,Home,49.5,1,,,
10215-5XIT48-7,10215-5XIT48,2017-01-21,Shipped,10215,Mersey Coopman,TX,220,Compglass,Electronics,42.5,1,,,
12200-1FTE91-1,12200-1FTE91,2016-01-12,Shipped,12200,Sibley Benoiton,TN,340,Peril,Home,11.22,3,,,
12200-1FTE91-2,12200-1FTE91,2016-01-12,Shipped,12200,Sibley Benoiton,TN,230,Magnemo,Electronics,88.5,1,,,
12200-1FTE91-3,12200-1FTE91,2016-01-12,Shipped,12200,Sibley Benoiton,TN,230,Magnemo,Electronics,70.5,1,,,
12200-1FTE91-4,12200-1FTE91,2016-01-12,Shipped,12200,Sibley Benoiton,TN,240,PortaCode,Electronics,24.5,1,,,
11997-7LKU06-1,11997-7LKU06,2015-09-13,Completed,11997,Maiga Hendrickson,FL,340,Peril,Home,11.55,4,,,
10694-6BQN88-1,10694-6BQN88,2015-09-11,Shipped,10694,Armstrong Heed,DC,160,T-Shirt,Clothing,18.08,1,,,
10610-8WUZ05-1,10610-8WUZ05,2015-12-22,Shipped,10610,Gerianna Tipens,AL,120,Polo Shirt,Clothing,36.72,1,,,
11811-6NUM57-1,11811-6NUM57,2015-09-17,Shipped,11811,Wilmer Davion,KS,160,T-Shirt,Clothing,15.84,1,,,
11168-3VYS00-1,11168-3VYS00,2018-06-04,Shipped,11168,Susann Mc Coughan,AZ,420,Elentrix,Outdoor,460.8,1,,,
11168-3VYS00-2,11168-3VYS00,2018-06-04,Shipped,11168,Susann Mc Coughan,AZ,160,T-Shirt,Clothing,13.28,1,,,
11168-3VYS00-3,11168-3VYS00,2018-06-04,Shipped,11168,Susann Mc Coughan,AZ,160,T-Shirt,Clothing,17.92,1,,,
11168-3VYS00-4,11168-3VYS00,2018-06-04,Shipped,11168,Susann Mc Coughan,AZ,160,T-Shirt,Clothing,15.04,2,,,
11168-3VYS00-5,11168-3VYS00,2018-06-04,Shipped,11168,Susann Mc Coughan,AZ,210,Artego,Electronics,82.0,1,,,
10315-2JUP27-1,10315-2JUP27,2018-10-03,Completed,10315,Olia Nanetti,TN,130,Slacks,Clothing,36.16,1,,,
11901-0PLT32-1,11901-0PLT32,2017-07-12,Shipped,11901,Willi Radki,CA,220,Compglass,Electronics,52.5,1,,,
11090-5RVT56-1,11090-5RVT56,2018-09-02,Shipped,11090,Farlie Deehan,MI,140,Shorts,Clothing,22.08,1,,,
11090-5RVT56-2,11090-5RVT56,2018-09-02,Shipped,11090,Farlie Deehan,MI,220,Compglass,Electronics,52.0,1,,,
11090-5RVT56-3,11090-5RVT56,2018-09-02,Shipped,11090,Farlie Deehan,MI,330,Optique,Home,93.06,1,,,
11090-5RVT56-4,11090-5RVT56,2018-09-02,Shipped,11090,Farlie Deehan,MI,140,Shorts,Clothing,23.92,1,,,
10171-2DES93-1,10171-2DES93,2016-05-02,Shipped,10171,Sheelagh FitzGeorge,TX,330,Optique,Home,94.05,1,,,
10171-2DES93-2,10171-2DES93,2016-05-02,Shipped,10171,Sheelagh FitzGeorge,TX,140,Shorts,Clothing,20.47,1,,,
10171-2DES93-3,10171-2DES93,2016-05-02,Shipped,10171,Sheelagh FitzGeorge,TX,140,Shorts,Clothing,20.47,1,,,
11829-8XVH95-1,11829-8XVH95,2017-09-11,Completed,11829,Nobe Cordell,AL,330,Optique,Home,102.96,1,,,
10352-1UYH65-1,10352-1UYH65,2017-10-17,Completed,10352,Kaylee Berford,FL,160,T-Shirt,Clothing,15.68,1,,,
12558-7CMN09-1,12558-7CMN09,2019-08-13,Cancelled,12558,Nester Klimczak,TX,330,Optique,Home,99.0,1,,,
12558-7CMN09-2,12558-7CMN09,2019-08-13,Cancelled,12558,Nester Klimczak,TX,160,T-Shirt,Clothing,16.48,2,,,
12558-7CMN09-3,12558-7CMN09,2019-08-13,Cancelled,12558,Nester Klimczak,TX,230,Magnemo,Electronics,73.5,1,,,
11839-7IIG79-1,11839-7IIG79,2015-10-01,Shipped,11839,Kenton Westmarland,MA,240,PortaCode,Electronics,23.75,1,,,
11007-1HWE46-1,11007-1HWE46,2018-02-24,Shipped,11007,Guntar Brokenbrow,NE,230,Magnemo,Electronics,73.5,1,,,
11007-1HWE46-2,11007-1HWE46,2018-02-24,Shipped,11007,Guntar Brokenbrow,NE,240,PortaCode,Electronics,24.5,1,,,
12039-7HRD00-1,12039-7HRD00,2019-05-21,Shipped,12039,Jacqueline Bestman,TN,120,Polo Shirt,Clothing,33.48,1,,,
12022-6VWV07-1,12022-6VWV07,2015-02-05,Shipped,12022,Aguie Rawsthorne,PA,150,Skirt,Clothing,16.34,1,,,
12022-6VWV07-2,12022-6VWV07,2015-02-05,Shipped,12022,Aguie Rawsthorne,PA,140,Shorts,Clothing,20.47,4,,,
12022-6VWV07-3,12022-6VWV07,2015-02-05,Shipped,12022,Aguie Rawsthorne,PA,160,T-Shirt,Clothing,11.84,1,,,
10461-8GVZ70-1,10461-8GVZ70,2017-04-28,Shipped,10461,Becki Potapczuk,AZ,160,T-Shirt,Clothing,15.52,1,,,
10461-8GVZ70-2,10461-8GVZ70,2017-04-28,Shipped,10461,Becki Potapczuk,AZ,430,Integres,Outdoor,820.8,1,,,
11665-9QHZ32-1,11665-9QHZ32,2015-04-23,Shipped,11665,Tedra Ebbens,LA,230,Magnemo,Electronics,82.5,1,,,
12892-0LXB96-1,12892-0LXB96,2018-05-23,Shipped,12892,Fernanda Juris,OR,130,Slacks,Clothing,34.56,1,,,
10302-3TRI29-1,10302-3TRI29,2019-08-05,Shipped,10302,Yoko Hoppner,IL,140,Shorts,Clothing,22.31,1,,,
10302-3TRI29-2,10302-3TRI29,2019-08-05,Shipped,10302,Yoko Hoppner,IL,160,T-Shirt,Clothing,17.12,1,,,
11945-7JAI55-1,11945-7JAI55,2016-06-27,Completed,11945,Brenn Bottom,VA,150,Skirt,Clothing,19.57,1,,,
10077-9HGI95-1,10077-9HGI95,2017-03-08,Shipped,10077,Odilia Sabbatier,NE,110,Pullover,Clothing,41.41,1,,,
10792-8ELR12-1,10792-8ELR12,2020-11-19,Completed,10792,Kaitlynn Inkster,IA,240,PortaCode,Electronics,24.75,1,,,
12804-8CUD08-1,12804-8CUD08,2018-02-18,Shipped,12804,Beret Karys,MS,130,Slacks,Clothing,33.6,1,,,
12804-8CUD08-2,12804-8CUD08,2018-02-18,Shipped,12804,Beret Karys,MS,240,PortaCode,Electronics,25.75,1,,,
12804-8CUD08-3,12804-8CUD08,2018-02-18,Shipped,12804,Beret Karys,MS,150,Skirt,Clothing,20.9,1,,,
11482-3WAL92-1,11482-3WAL92,2018-01-12,Shipped,11482,Otto Giorgio,NY,160,T-Shirt,Clothing,16.48,2,10056,Video,11700
11482-3WAL92-2,11482-3WAL92,2018-01-12,Shipped,11482,Otto Giorgio,NY,150,Skirt,Clothing,18.62,3,10056,Video,11700
10831-5MWD21-1,10831-5MWD21,2017-06-23,Shipped,10831,Ingmar Iori,FL,120,Polo Shirt,Clothing,36.0,1,,,
12706-3LBO74-1,12706-3LBO74,2020-11-16,Shipped,12706,Nowell Owlner,WI,160,T-Shirt,Clothing,14.56,1,,,
12295-6GFZ80-1,12295-6GFZ80,2016-01-13,Completed,12295,Devan Bursell,FL,130,Slacks,Clothing,33.28,1,,,
12974-5FGN50-1,12974-5FGN50,2020-04-13,Shipped,12974,Cinderella Brunner,FL,150,Skirt,Clothing,17.86,1,,,
12174-9MVX59-1,12174-9MVX59,2017-09-13,Shipped,12174,Madelina Dametti,AL,140,Shorts,Clothing,27.37,2,,,
11071-7WXJ45-1,11071-7WXJ45,2017-08-14,Shipped,11071,Rodi Glandfield,VA,340,Peril,Home,10.01,1,,,
11071-7WXJ45-2,11071-7WXJ45,2017-08-14,Shipped,11071,Rodi Glandfield,VA,330,Optique,Home,95.04,1,,,
11071-7WXJ45-3,11071-7WXJ45,2017-08-14,Shipped,11071,Rodi Glandfield,VA,150,Skirt,Clothing,19.38,1,,,
12939-1TCW01-1,12939-1TCW01,2015-02-07,Shipped,12939,Anthiathia McKag,CA,160,T-Shirt,Clothing,15.68,1,,,
12939-1TCW01-2,12939-1TCW01,2015-02-07,Shipped,12939,Anthiathia McKag,CA,240,PortaCode,Electronics,25.25,1,,,
12939-1TCW01-3,12939-1TCW01,2015-02-07,Shipped,12939,Anthiathia McKag,CA,160,T-Shirt,Clothing,16.8,1,,,
10923-7JWJ92-1,10923-7JWJ92,2018-07-12,Completed,10923,Janka Rolin,FL,140,Shorts,Clothing,24.38,1,,,
11514-8KCD23-1,11514-8KCD23,2018-04-16,Completed,11514,Sybila Nairne,VA,150,Skirt,Clothing,19.76,1,10061,Video,11700
11514-8KCD23-2,11514-8KCD23,2018-04-16,Completed,11514,Sybila Nairne,VA,240,PortaCode,Electronics,23.75,1,10061,Video,11700
11406-7VQS04-1,11406-7VQS04,2016-05-02,Shipped,11406,Stu Leroy,VA,340,Peril,Home,9.13,1,10025,Presentation,4000
11406-7VQS04-2,11406-7VQS04,2016-05-02,Shipped,11406,Stu Leroy,VA,140,Shorts,Clothing,20.93,1,10025,Presentation,4000
11687-8XTC73-1,11687-8XTC73,2016-07-16,Shipped,11687,Beauregard Sonnenschein,KY,140,Shorts,Clothing,21.85,1,,,
12777-3NRB77-1,12777-3NRB77,2018-10-24,Completed,12777,Tam Juanico,DC,150,Skirt,Clothing,22.42,1,,,
11481-6NBY93-1,11481-6NBY93,2017-11-13,Shipped,11481,Nicky Tomaszek,IL,230,Magnemo,Electronics,78.75,1,,,
11481-6NBY93-2,11481-6NBY93,2017-11-13,Shipped,11481,Nicky Tomaszek,IL,140,Shorts,Clothing,24.15,1,,,
12089-1HJJ61-1,12089-1HJJ61,2017-01-15,Completed,12089,Suzette Sadat,NE,320,ChalkTalk,Home,68.64,1,10038,Facebook Post,700
12089-1HJJ61-2,12089-1HJJ61,2017-01-15,Completed,12089,Suzette Sadat,NE,210,Artego,Electronics,90.0,2,10038,Facebook Post,700
11280-5MTF01-1,11280-5MTF01,2018-08-07,Shipped,11280,Leanor Bellany,NV,160,T-Shirt,Clothing,16.32,1,,,
12758-0DYG21-1,12758-0DYG21,2016-02-21,Completed,12758,Moses Faltskog,NY,160,T-Shirt,Clothing,15.52,1,,,
12975-8FXZ19-1,12975-8FXZ19,2015-05-04,Shipped,12975,Flossie Ardron,PA,410,Biolid,Outdoor,250.7,1,,,
12227-1WBM28-1,12227-1WBM28,2016-11-04,Shipped,12227,Evy Rosenstock,CO,120,Polo Shirt,Clothing,35.64,1,,,
12227-1WBM28-2,12227-1WBM28,2016-11-04,Shipped,12227,Evy Rosenstock,CO,310,Applica,Home,30.36,1,,,
10908-6YQF53-1,10908-6YQF53,2020-06-08,Shipped,10908,Maire Cartmale,SC,130,Slacks,Clothing,24.96,1,,,
10908-6YQF53-2,10908-6YQF53,2020-06-08,Shipped,10908,Maire Cartmale,SC,410,Biolid,Outdoor,202.4,1,,,
10908-6YQF53-3,10908-6YQF53,2020-06-08,Shipped,10908,Maire Cartmale,SC,150,Skirt,Clothing,20.71,1,,,
10908-6YQF53-4,10908-6YQF53,2020-06-08,Shipped,10908,Maire Cartmale,SC,410,Biolid,Outdoor,216.2,1,,,
10908-6YQF53-5,10908-6YQF53,2020-06-08,Shipped,10908,Maire Cartmale,SC,150,Skirt,Clothing,20.52,1,,,
10908-6YQF53-6,10908-6YQF53,2020-06-08,Shipped,10908,Maire Cartmale,SC,160,T-Shirt,Clothing,12.8,1,,,
10908-6YQF53-7,10908-6YQF53,2020-06-08,Shipped,10908,Maire Cartmale,SC,140,Shorts,Clothing,24.15,1,,,
11372-4JJD45-1,11372-4JJD45,2019-07-14,Shipped,11372,Emmett Mardy,FL,160,T-Shirt,Clothing,13.76,1,10084,Blog,700
11372-4JJD45-2,11372-4JJD45,2019-07-14,Shipped,11372,Emmett Mardy,FL,140,Shorts,Clothing,18.17,1,10084,Blog,700
10119-1WVY17-1,10119-1WVY17,2019-11-06,Shipped,10119,Johan Coper,AL,160,T-Shirt,Clothing,15.36,1,,,
10119-1WVY17-2,10119-1WVY17,2019-11-06,Shipped,10119,Johan Coper,AL,150,Skirt,Clothing,20.33,1,,,
10119-1WVY17-3,10119-1WVY17,2019-11-06,Shipped,10119,Johan Coper,AL,140,Shorts,Clothing,28.29,1,,,
10119-1WVY17-4,10119-1WVY17,2019-11-06,Shipped,10119,Johan Coper,AL,130,Slacks,Clothing,32.64,1,,,
10119-1WVY17-5,10119-1WVY17,2019-11-06,Shipped,10119,Johan Coper,AL,120,Polo Shirt,Clothing,36.36,2,,,
12706-4ZWO55-1,12706-4ZWO55,2016-01-03,Shipped,12706,Nowell Owlner,WI,230,Magnemo,Electronics,75.75,1,,,
12706-4ZWO55-2,12706-4ZWO55,2016-01-03,Shipped,12706,Nowell Owlner,WI,160,T-Shirt,Clothing,16.32,1,,,
12706-4ZWO55-3,12706-4ZWO55,2016-01-03,Shipped,12706,Nowell Owlner,WI,160,T-Shirt,Clothing,14.4,1,,,
12956-4HUT07-1,12956-4HUT07,2015-07-23,Shipped,12956,Alfi Lampel,PA,140,Shorts,Clothing,21.62,1,10011,SEO,2300
12956-4HUT07-2,12956-4HUT07,2015-07-23,Shipped,12956,Alfi Lampel,PA,140,Shorts,Clothing,21.39,1,10011,SEO,2300
12956-4HUT07-3,12956-4HUT07,2015-07-23,Shipped,12956,Alfi Lampel,PA,230,Magnemo,Electronics,81.75,1,10011,SEO,2300
12399-8TCC96-1,12399-8TCC96,2020-10-11,Shipped,12399,Willey Gaydon,MN,150,Skirt,Clothing,19.57,1,10106,Infographics,2900
12399-8TCC96-2,12399-8TCC96,2020-10-11,Shipped,12399,Willey Gaydon,MN,160,T-Shirt,Clothing,16.16,1,10106,Infographics,2900
12399-8TCC96-3,12399-8TCC96,2020-10-11,Shipped,12399,Willey Gaydon,MN,120,Polo Shirt,Clothing,38.52,1,10106,Infographics,2900
12824-4AVZ34-1,12824-4AVZ34,2017-03-13,Completed,12824,Berkly Bogart,PA,340,Peril,Home,10.23,1,,,
12824-4AVZ34-2,12824-4AVZ34,2017-03-13,Completed,12824,Berkly Bogart,PA,160,T-Shirt,Clothing,15.04,1,,,
12824-4AVZ34-3,12824-4AVZ34,2017-03-13,Completed,12824,Berkly Bogart,PA,130,Slacks,Clothing,35.52,1,,,
12824-4AVZ34-4,12824-4AVZ34,2017-03-13,Completed,12824,Berkly Bogart,PA,220,Compglass,Electronics,49.0,1,,,
12755-5MCU81-1,12755-5MCU81,2018-04-03,Completed,12755,Cos Levee,CA,230,Magnemo,Electronics,57.0,1,,,
12755-5MCU81-2,12755-5MCU81,2018-04-03,Completed,12755,Cos Levee,CA,130,Slacks,Clothing,34.24,1,,,
12755-5MCU81-3,12755-5MCU81,2018-04-03,Completed,12755,Cos Levee,CA,110,Pullover,Clothing,44.69,1,,,
12755-5MCU81-4,12755-5MCU81,2018-04-03,Completed,12755,Cos Levee,CA,160,T-Shirt,Clothing,15.2,1,,,
12755-5MCU81-5,12755-5MCU81,2018-04-03,Completed,12755,Cos Levee,CA,130,Slacks,Clothing,38.4,1,,,
12459-9YCW38-1,12459-9YCW38,2018-06-11,Shipped,12459,Matilda Brandino,CO,120,Polo Shirt,Clothing,36.72,1,,,
11242-8ERC93-1,11242-8ERC93,2017-11-18,Shipped,11242,Fransisco McNern,MI,140,Shorts,Clothing,26.45,3,,,
11242-8ERC93-2,11242-8ERC93,2017-11-18,Shipped,11242,Fransisco McNern,MI,110,Pullover,Clothing,41.41,1,,,
11679-8TLB23-1,11679-8TLB23,2020-03-28,Shipped,11679,Reginauld O'Shaughnessy,WI,330,Optique,Home,84.15,1,,,
11679-8TLB23-2,11679-8TLB23,2020-03-28,Shipped,11679,Reginauld O'Shaughnessy,WI,140,Shorts,Clothing,19.78,1,,,
11679-8TLB23-3,11679-8TLB23,2020-03-28,Shipped,11679,Reginauld O'Shaughnessy,WI,330,Optique,Home,90.09,1,,,
11679-8TLB23-4,11679-8TLB23,2020-03-28,Shipped,11679,Reginauld O'Shaughnessy,WI,120,Polo Shirt,Clothing,34.92,1,,,
12513-9WEA49-1,12513-9WEA49,2016-08-01,Shipped,12513,Dulci Engelmann,TX,120,Polo Shirt,Clothing,37.44,3,,,
10254-8CGZ18-1,10254-8CGZ18,2016-03-17,Completed,10254,Ferguson Thorsby,PA,240,PortaCode,Electronics,23.5,2,,,
10695-4ZUO49-1,10695-4ZUO49,2020-03-27,Shipped,10695,Sharlene Nend,TN,240,PortaCode,Electronics,28.0,1,,,
